message,attributes,tags,timestamp
           ^^^^^^^^^^^^^^^^^^^^^,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.428285405Z
"  File ""/usr/local/lib/python3.11/site-packages/sqlalchemy/orm/query.py"", line 2857, in _iter","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.428291604Z
"    result: Union[ScalarResult[_T], Result[_T]] = self.session.execute(","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.428296453Z
                                                  ^^^^^^^^^^^^^^^^^^^^^,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.428301841Z
"  File ""/usr/local/lib/python3.11/site-packages/sqlalchemy/orm/session.py"", line 2351, in execute","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.428308687Z
    return self._execute_internal(,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.428316382Z
           ^^^^^^^^^^^^^^^^^^^^^^^,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.428322135Z
"  File ""/usr/local/lib/python3.11/site-packages/sqlalchemy/orm/session.py"", line 2249, in _execute_internal","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.428326936Z
    result: Result[Any] = compile_state_cls.orm_execute_statement(,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.428332008Z
                          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.428337625Z
"  File ""/usr/local/lib/python3.11/site-packages/sqlalchemy/orm/context.py"", line 306, in orm_execute_statement","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.428342961Z
    result = conn.execute(,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.428348358Z
             ^^^^^^^^^^^^^,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.428353505Z
"  File ""/usr/local/lib/python3.11/site-packages/sqlalchemy/engine/base.py"", line 1419, in execute","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.428358680Z
    return meth(,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.428364435Z
           ^^^^^,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.428369533Z
"  File ""/usr/local/lib/python3.11/site-packages/sqlalchemy/sql/elements.py"", line 527, in _execute_on_connection","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.428374700Z
"    cursor.execute(statement, parameters)","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.434167932Z
sqlalchemy.exc.ProgrammingError: (psycopg2.errors.UndefinedColumn) column users.verification_token does not exist,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.434178206Z
"  File ""/usr/local/lib/python3.11/site-packages/sqlalchemy/engine/base.py"", line 1846, in _execute_context","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.434186125Z
"LINE 1: ...s_active, users.is_verified AS users_is_verified, users.veri...","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.434187095Z
    return self._exec_single_context(,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.434199355Z
           ^^^^^^^^^^^^^^^^^^^^^^^^^^,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.434207613Z
"  File ""/usr/local/lib/python3.11/site-packages/sqlalchemy/engine/base.py"", line 1986, in _exec_single_context","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.434215037Z
    self._handle_dbapi_exception(,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.434222163Z
"  File ""/usr/local/lib/python3.11/site-packages/sqlalchemy/engine/base.py"", line 2363, in _handle_dbapi_exception","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.434229803Z
    return connection._execute_clauseelement(,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.434237031Z
    raise sqlalchemy_exception.with_traceback(exc_info[2]) from e,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.434239033Z
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.434243650Z
"  File ""/usr/local/lib/python3.11/site-packages/sqlalchemy/engine/base.py"", line 1641, in _execute_clauseelement","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.434248924Z
    ret = self._execute_context(,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.434254356Z
"  File ""/usr/local/lib/python3.11/site-packages/sqlalchemy/engine/base.py"", line 1967, in _exec_single_context","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.434258319Z
          ^^^^^^^^^^^^^^^^^^^^^^,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.434261505Z
    self.dialect.do_execute(,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.434266801Z
"  File ""/usr/local/lib/python3.11/site-packages/sqlalchemy/engine/default.py"", line 952, in do_execute","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.434274343Z
FROM users ,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.436728044Z
WHERE users.email = %(email_1)s ,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.436735795Z
 LIMIT %(param_1)s],"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.436741759Z
"[parameters: {'email_1': 'test@example.com', 'param_1': 1}]","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.436747395Z
(Background on this error at: https://sqlalche.me/e/20/f405),"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.436752487Z
                                                             ^,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.436853356Z
,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.436862568Z
"[SQL: SELECT users.id AS users_id, users.email AS users_email, users.hashed_password AS users_hashed_password, users.is_active AS users_is_active, users.is_verified AS users_is_verified, users.verification_token AS users_verification_token, users.verification_token_expires AS users_verification_token_expires, users.role AS users_role, users.oauth_provider AS users_oauth_provider, users.oauth_id AS users_oauth_id, users.full_name AS users_full_name, users.profile_image_url AS users_profile_image_url, users.created_at AS users_created_at, users.updated_at AS users_updated_at, users.last_login_at AS users_last_login_at ","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:10.436867786Z
timestamp=2026-02-01T09:00:49.253809+00:00 level=ERROR request_id=d26ae91a-cf67-43d3-8b8b-3de918c92a53 logger=app.main message=Unhandled exception: ProgrammingError: (psycopg2.errors.UndefinedColumn) column users.verification_token does not exist,"{""level"":""info""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:50.098480186Z
"LINE 1: ...s_active, users.is_verified AS users_is_verified, users.veri...","{""level"":""info""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:50.098487181Z
                                                             ^,"{""level"":""info""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:50.098492587Z
,"{""level"":""info""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:50.098499235Z
"[SQL: SELECT users.id AS users_id, users.email AS users_email, users.hashed_password AS users_hashed_password, users.is_active AS users_is_active, users.is_verified AS users_is_verified, users.verification_token AS users_verification_token, users.verification_token_expires AS users_verification_token_expires, users.role AS users_role, users.oauth_provider AS users_oauth_provider, users.oauth_id AS users_oauth_id, users.full_name AS users_full_name, users.profile_image_url AS users_profile_image_url, users.created_at AS users_created_at, users.updated_at AS users_updated_at, users.last_login_at AS users_last_login_at ","{""level"":""info""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:50.098504381Z
FROM users ,"{""level"":""info""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:50.098509292Z
WHERE users.email = %(email_1)s ,"{""level"":""info""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:50.098513772Z
 LIMIT %(param_1)s],"{""level"":""info""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:50.098517876Z
"[parameters: {'email_1': 'admin@example.com', 'param_1': 1}]","{""level"":""info""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:50.098522492Z
(Background on this error at: https://sqlalche.me/e/20/f405),"{""level"":""info""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:50.098527133Z
ERROR:    Exception in ASGI application,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:50.098531235Z
Traceback (most recent call last):,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:50.098535268Z
"  File ""/usr/local/lib/python3.11/site-packages/sqlalchemy/engine/base.py"", line 1967, in _exec_single_context","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:50.098539667Z
    self.dialect.do_execute(,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:50.098544467Z
"  File ""/usr/local/lib/python3.11/site-packages/sqlalchemy/engine/default.py"", line 952, in do_execute","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:50.098549078Z
"    cursor.execute(statement, parameters)","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T09:00:50.099909937Z
